Data,Sistema operacional,Visualizações
2026-01-19,Nintendo Switch,2
2026-01-20,Nintendo Switch,2
2026-01-21,Nintendo Switch,1
2026-01-22,Nintendo Switch,0
2026-01-23,Nintendo Switch,0
2026-01-24,Nintendo Switch,2
2026-01-25,Nintendo Switch,0
2026-01-26,Nintendo Switch,0
2026-01-27,Nintendo Switch,3
2026-01-28,Nintendo Switch,3
2026-01-29,Nintendo Switch,0
2026-01-30,Nintendo Switch,10
2026-01-31,Nintendo Switch,1
2026-02-01,Nintendo Switch,6
2026-02-02,Nintendo Switch,0
2026-02-03,Nintendo Switch,0
2026-02-04,Nintendo Switch,0
2026-02-05,Nintendo Switch,2
2026-02-06,Nintendo Switch,0
2026-02-07,Nintendo Switch,0
2026-02-08,Nintendo Switch,2
2026-02-09,Nintendo Switch,1
2026-02-10,Nintendo Switch,2
2026-02-11,Nintendo Switch,1
2026-02-12,Nintendo Switch,0
2026-02-13,Nintendo Switch,2
2026-02-14,Nintendo Switch,1
2026-02-15,Nintendo Switch,1
2026-02-16,Nintendo Switch,3
2026-02-17,Nintendo Switch,12
2026-02-18,Nintendo Switch,11
2026-02-19,Nintendo Switch,3
2026-02-20,Nintendo Switch,15
2026-02-21,Nintendo Switch,838
2026-02-22,Nintendo Switch,540
2026-02-23,Nintendo Switch,654
2026-02-24,Nintendo Switch,314
2026-02-25,Nintendo Switch,341
2026-02-26,Nintendo Switch,166
2026-02-27,Nintendo Switch,99
2026-02-28,Nintendo Switch,104
2026-03-01,Nintendo Switch,79
2026-03-02,Nintendo Switch,22
2026-03-03,Nintendo Switch,14
2026-03-04,Nintendo Switch,5
2026-03-05,Nintendo Switch,12
2026-03-06,Nintendo Switch,10
2026-03-07,Nintendo Switch,16
2026-03-08,Nintendo Switch,14
2026-03-09,Nintendo Switch,5
2026-03-10,Nintendo Switch,5
2026-03-11,Nintendo Switch,72
2026-03-12,Nintendo Switch,152
2026-03-13,Nintendo Switch,89
2026-03-14,Nintendo Switch,257
2026-03-15,Nintendo Switch,535
2026-03-16,Nintendo Switch,447
2026-03-17,Nintendo Switch,124
2026-03-18,Nintendo Switch,42
2026-03-19,Nintendo Switch,11
2026-03-20,Nintendo Switch,25
2026-03-21,Nintendo Switch,96
2026-03-22,Nintendo Switch,15
2026-03-23,Nintendo Switch,23
2026-03-24,Nintendo Switch,44
2026-03-25,Nintendo Switch,54
2026-03-26,Nintendo Switch,143
2026-03-27,Nintendo Switch,134
2026-03-28,Nintendo Switch,142
2026-03-29,Nintendo Switch,178
2026-03-30,Nintendo Switch,183
2026-03-31,Nintendo Switch,307
2026-04-01,Nintendo Switch,322
2026-04-02,Nintendo Switch,233
2026-04-03,Nintendo Switch,97
2026-04-04,Nintendo Switch,86
2026-04-05,Nintendo Switch,128
2026-04-06,Nintendo Switch,61
2026-04-07,Nintendo Switch,49
2026-04-08,Nintendo Switch,25
2026-04-09,Nintendo Switch,23
2026-04-10,Nintendo Switch,16
2026-04-11,Nintendo Switch,38
2026-04-12,Nintendo Switch,21
2025-04-13,Apple tvOS,1
2025-04-14,Apple tvOS,0
2025-04-15,Apple tvOS,0
2025-04-16,Apple tvOS,1
2025-04-17,Apple tvOS,0
2025-04-18,Apple tvOS,0
2025-04-19,Apple tvOS,0
2025-04-20,Apple tvOS,0
2025-04-21,Apple tvOS,0
2025-04-22,Apple tvOS,0
2025-04-23,Apple tvOS,1
2025-04-24,Apple tvOS,0
2025-04-25,Apple tvOS,2
2025-04-26,Apple tvOS,0
2025-04-27,Apple tvOS,0
2025-04-28,Apple tvOS,0
2025-04-29,Apple tvOS,0
2025-04-30,Apple tvOS,0
2025-05-01,Apple tvOS,1
2025-05-02,Apple tvOS,0
2025-05-03,Apple tvOS,0
2025-05-04,Apple tvOS,0
2025-05-05,Apple tvOS,0
2025-05-06,Apple tvOS,0
2025-05-07,Apple tvOS,0
2025-05-08,Apple tvOS,0
2025-05-09,Apple tvOS,0
2025-05-10,Apple tvOS,0
2025-05-11,Apple tvOS,0
2025-05-12,Apple tvOS,0
2025-05-13,Apple tvOS,0
2025-05-14,Apple tvOS,0
2025-05-15,Apple tvOS,0
2025-05-16,Apple tvOS,1
2025-05-17,Apple tvOS,0
2025-05-18,Apple tvOS,0
2025-05-19,Apple tvOS,0
2025-05-20,Apple tvOS,0
2025-05-21,Apple tvOS,0
2025-05-22,Apple tvOS,0
2025-05-23,Apple tvOS,1
2025-05-24,Apple tvOS,0
2025-05-25,Apple tvOS,0
2025-05-26,Apple tvOS,1
2025-05-27,Apple tvOS,1
2025-05-28,Apple tvOS,0
2025-05-29,Apple tvOS,0
2025-05-30,Apple tvOS,0
2025-05-31,Apple tvOS,0
2025-06-01,Apple tvOS,0
2025-06-02,Apple tvOS,0
2025-06-03,Apple tvOS,0
2025-06-04,Apple tvOS,0
2025-06-05,Apple tvOS,0
2025-06-06,Apple tvOS,0
2025-06-07,Apple tvOS,0
2025-06-08,Apple tvOS,0
2025-06-09,Apple tvOS,0
2025-06-10,Apple tvOS,11
2025-06-11,Apple tvOS,0
2025-06-12,Apple tvOS,0
2025-06-13,Apple tvOS,0
2025-06-14,Apple tvOS,1
2025-06-15,Apple tvOS,0
2025-06-16,Apple tvOS,0
2025-06-17,Apple tvOS,0
2025-06-18,Apple tvOS,0
2025-06-19,Apple tvOS,0
2025-06-20,Apple tvOS,0
2025-06-21,Apple tvOS,0
2025-06-22,Apple tvOS,0
2025-06-23,Apple tvOS,0
2025-06-24,Apple tvOS,0
2025-06-25,Apple tvOS,0
2025-06-26,Apple tvOS,0
2025-06-27,Apple tvOS,0
2025-06-28,Apple tvOS,1
2025-06-29,Apple tvOS,0
2025-06-30,Apple tvOS,0
2025-07-01,Apple tvOS,1
2025-07-02,Apple tvOS,0
2025-07-03,Apple tvOS,0
2025-07-04,Apple tvOS,0
2025-07-05,Apple tvOS,0
2025-07-06,Apple tvOS,0
2025-07-07,Apple tvOS,0
2025-07-08,Apple tvOS,0
2025-07-09,Apple tvOS,0
2025-07-10,Apple tvOS,0
2025-07-11,Apple tvOS,0
2025-07-12,Apple tvOS,0
2025-07-13,Apple tvOS,0
2025-07-14,Apple tvOS,0
2025-07-15,Apple tvOS,0
2025-07-16,Apple tvOS,1
2025-07-17,Apple tvOS,0
2025-07-18,Apple tvOS,0
2025-07-19,Apple tvOS,0
2025-07-20,Apple tvOS,0
2025-07-21,Apple tvOS,0
2025-07-22,Apple tvOS,0
2025-07-23,Apple tvOS,0
2025-07-24,Apple tvOS,0
2025-07-25,Apple tvOS,0
2025-07-26,Apple tvOS,0
2025-07-27,Apple tvOS,0
2025-07-28,Apple tvOS,0
2025-07-29,Apple tvOS,0
2025-07-30,Apple tvOS,2
2025-07-31,Apple tvOS,0
2025-08-01,Apple tvOS,0
2025-08-02,Apple tvOS,0
2025-08-03,Apple tvOS,0
2025-08-04,Apple tvOS,0
2025-08-05,Apple tvOS,2
2025-08-06,Apple tvOS,0
2025-08-07,Apple tvOS,3
2025-08-08,Apple tvOS,0
2025-08-09,Apple tvOS,0
2025-08-10,Apple tvOS,0
2025-08-11,Apple tvOS,0
2025-08-12,Apple tvOS,0
2025-08-13,Apple tvOS,0
2025-08-14,Apple tvOS,0
2025-08-15,Apple tvOS,0
2025-08-16,Apple tvOS,0
2025-08-17,Apple tvOS,0
2025-08-18,Apple tvOS,0
2025-08-19,Apple tvOS,0
2025-08-20,Apple tvOS,0
2025-08-21,Apple tvOS,1
2025-08-22,Apple tvOS,0
2025-08-23,Apple tvOS,0
2025-08-24,Apple tvOS,0
2025-08-25,Apple tvOS,0
2025-08-26,Apple tvOS,1
2025-08-27,Apple tvOS,0
2025-08-28,Apple tvOS,0
2025-08-29,Apple tvOS,0
2025-08-30,Apple tvOS,0
2025-08-31,Apple tvOS,0
2025-09-01,Apple tvOS,0
2025-09-02,Apple tvOS,0
2025-09-03,Apple tvOS,0
2025-09-04,Apple tvOS,0
2025-09-05,Apple tvOS,0
2025-09-06,Apple tvOS,0
2025-09-07,Apple tvOS,0
2025-09-08,Apple tvOS,0
2025-09-09,Apple tvOS,3
2025-09-10,Apple tvOS,1
2025-09-11,Apple tvOS,0
2025-09-12,Apple tvOS,0
2025-09-13,Apple tvOS,0
2025-09-14,Apple tvOS,0
2025-09-15,Apple tvOS,0
2025-09-16,Apple tvOS,0
2025-09-17,Apple tvOS,0
2025-09-18,Apple tvOS,0
2025-09-19,Apple tvOS,0
2025-09-20,Apple tvOS,0
2025-09-21,Apple tvOS,3
2025-09-22,Apple tvOS,1
2025-09-23,Apple tvOS,2
2025-09-24,Apple tvOS,0
2025-09-25,Apple tvOS,0
2025-09-26,Apple tvOS,0
2025-09-27,Apple tvOS,0
2025-09-28,Apple tvOS,0
2025-09-29,Apple tvOS,0
2025-09-30,Apple tvOS,0
2025-10-01,Apple tvOS,1
2025-10-02,Apple tvOS,0
2025-10-03,Apple tvOS,0
2025-10-04,Apple tvOS,0
2025-10-05,Apple tvOS,0
2025-10-06,Apple tvOS,1
2025-10-07,Apple tvOS,0
2025-10-08,Apple tvOS,0
2025-10-09,Apple tvOS,1
2025-10-10,Apple tvOS,0
2025-10-11,Apple tvOS,0
2025-10-12,Apple tvOS,1
2025-10-13,Apple tvOS,0
2025-10-14,Apple tvOS,0
2025-10-15,Apple tvOS,0
2025-10-16,Apple tvOS,0
2025-10-17,Apple tvOS,0
2025-10-18,Apple tvOS,0
2025-10-19,Apple tvOS,1
2025-10-20,Apple tvOS,0
2025-10-21,Apple tvOS,0
2025-10-22,Apple tvOS,0
2025-10-23,Apple tvOS,0
2025-10-24,Apple tvOS,0
2025-10-25,Apple tvOS,0
2025-10-26,Apple tvOS,0
2025-10-27,Apple tvOS,1
2025-10-28,Apple tvOS,0
2025-10-29,Apple tvOS,1
2025-10-30,Apple tvOS,0
2025-10-31,Apple tvOS,1
2025-11-01,Apple tvOS,0
2025-11-02,Apple tvOS,0
2025-11-03,Apple tvOS,0
2025-11-04,Apple tvOS,0
2025-11-05,Apple tvOS,0
2025-11-06,Apple tvOS,0
2025-11-07,Apple tvOS,0
2025-11-08,Apple tvOS,0
2025-11-09,Apple tvOS,0
2025-11-10,Apple tvOS,0
2025-11-11,Apple tvOS,0
2025-11-12,Apple tvOS,0
2025-11-13,Apple tvOS,0
2025-11-14,Apple tvOS,0
2025-11-15,Apple tvOS,0
2025-11-16,Apple tvOS,0
2025-11-17,Apple tvOS,0
2025-11-18,Apple tvOS,0
2025-11-19,Apple tvOS,0
2025-11-20,Apple tvOS,0
2025-11-21,Apple tvOS,0
2025-11-22,Apple tvOS,0
2025-11-23,Apple tvOS,0
2025-11-24,Apple tvOS,0
2025-11-25,Apple tvOS,0
2025-11-26,Apple tvOS,0
2025-11-27,Apple tvOS,0
2025-11-28,Apple tvOS,0
2025-11-29,Apple tvOS,0
2025-11-30,Apple tvOS,0
2025-12-01,Apple tvOS,0
2025-12-02,Apple tvOS,0
2025-12-03,Apple tvOS,0
2025-12-04,Apple tvOS,0
2025-12-05,Apple tvOS,0
2025-12-06,Apple tvOS,0
2025-12-07,Apple tvOS,0
2025-12-08,Apple tvOS,0
2025-12-09,Apple tvOS,0
2025-12-10,Apple tvOS,0
2025-12-11,Apple tvOS,0
2025-12-12,Apple tvOS,0
2025-12-13,Apple tvOS,1
2025-12-14,Apple tvOS,0
2025-12-15,Apple tvOS,1
2025-12-16,Apple tvOS,1
2025-12-17,Apple tvOS,1
2025-12-18,Apple tvOS,0
2025-12-19,Apple tvOS,1
2025-12-20,Apple tvOS,0
2025-12-21,Apple tvOS,0
2025-12-22,Apple tvOS,0
2025-12-23,Apple tvOS,0
2025-12-24,Apple tvOS,0
2025-12-25,Apple tvOS,0
2025-12-26,Apple tvOS,0
2025-12-27,Apple tvOS,1
2025-12-28,Apple tvOS,1
2025-12-29,Apple tvOS,0
2025-12-30,Apple tvOS,0
2025-12-31,Apple tvOS,1
2026-01-01,Apple tvOS,0
2026-01-02,Apple tvOS,0
2026-01-03,Apple tvOS,0
2026-01-04,Apple tvOS,1
2026-01-05,Apple tvOS,2
2026-01-06,Apple tvOS,0
2026-01-07,Apple tvOS,0
2026-01-08,Apple tvOS,0
2026-01-09,Apple tvOS,0
2026-01-10,Apple tvOS,1
2026-01-11,Apple tvOS,0
2026-01-12,Apple tvOS,0
2026-01-13,Apple tvOS,2
2026-01-14,Apple tvOS,1
2026-01-15,Apple tvOS,0
2026-01-16,Apple tvOS,0
2026-01-17,Apple tvOS,2
2026-01-18,Apple tvOS,2
2026-01-19,Apple tvOS,0
2026-01-20,Apple tvOS,0
2026-01-21,Apple tvOS,0
2026-01-22,Apple tvOS,0
2026-01-23,Apple tvOS,1
2026-01-24,Apple tvOS,0
2026-01-25,Apple tvOS,0
2026-01-26,Apple tvOS,0
2026-01-27,Apple tvOS,0
2026-01-28,Apple tvOS,0
2026-01-29,Apple tvOS,0
2026-01-30,Apple tvOS,0
2026-01-31,Apple tvOS,0
2026-02-01,Apple tvOS,1
2026-02-02,Apple tvOS,0
2026-02-03,Apple tvOS,0
2026-02-04,Apple tvOS,0
2026-02-05,Apple tvOS,0
2026-02-06,Apple tvOS,0
2026-02-07,Apple tvOS,0
2026-02-08,Apple tvOS,0
2026-02-09,Apple tvOS,0
2026-02-10,Apple tvOS,0
2026-02-11,Apple tvOS,0
2026-02-12,Apple tvOS,1
2026-02-13,Apple tvOS,0
2026-02-14,Apple tvOS,0
2026-02-15,Apple tvOS,0
2026-02-16,Apple tvOS,0
2026-02-17,Apple tvOS,1
2026-02-18,Apple tvOS,0
2026-02-19,Apple tvOS,1
2026-02-20,Apple tvOS,0
2026-02-21,Apple tvOS,39
2026-02-22,Apple tvOS,33
2026-02-23,Apple tvOS,38
2026-02-24,Apple tvOS,26
2026-02-25,Apple tvOS,40
2026-02-26,Apple tvOS,26
2026-02-27,Apple tvOS,32
2026-02-28,Apple tvOS,41
2026-03-01,Apple tvOS,17
2026-03-02,Apple tvOS,6
2026-03-03,Apple tvOS,8
2026-03-04,Apple tvOS,2
2026-03-05,Apple tvOS,2
2026-03-06,Apple tvOS,2
2026-03-07,Apple tvOS,1
2026-03-08,Apple tvOS,3
2026-03-09,Apple tvOS,0
2026-03-10,Apple tvOS,0
2026-03-11,Apple tvOS,7
2026-03-12,Apple tvOS,13
2026-03-13,Apple tvOS,9
2026-03-14,Apple tvOS,19
2026-03-15,Apple tvOS,57
2026-03-16,Apple tvOS,65
2026-03-17,Apple tvOS,7
2026-03-18,Apple tvOS,8
2026-03-19,Apple tvOS,1
2026-03-20,Apple tvOS,4
2026-03-21,Apple tvOS,5
2026-03-22,Apple tvOS,1
2026-03-23,Apple tvOS,0
2026-03-24,Apple tvOS,6
2026-03-25,Apple tvOS,10
2026-03-26,Apple tvOS,10
2026-03-27,Apple tvOS,1
2026-03-28,Apple tvOS,14
2026-03-29,Apple tvOS,10
2026-03-30,Apple tvOS,14
2026-03-31,Apple tvOS,24
2026-04-01,Apple tvOS,39
2026-04-02,Apple tvOS,42
2026-04-03,Apple tvOS,10
2026-04-04,Apple tvOS,16
2026-04-05,Apple tvOS,15
2026-04-06,Apple tvOS,8
2026-04-07,Apple tvOS,8
2026-04-08,Apple tvOS,3
2026-04-09,Apple tvOS,0
2026-04-10,Apple tvOS,6
2026-04-11,Apple tvOS,1
2026-04-12,Apple tvOS,1
2025-04-13,Amazon Fire OS,8
2025-04-14,Amazon Fire OS,0
2025-04-15,Amazon Fire OS,3
2025-04-16,Amazon Fire OS,7
2025-04-17,Amazon Fire OS,1
2025-04-18,Amazon Fire OS,0
2025-04-19,Amazon Fire OS,5
2025-04-20,Amazon Fire OS,0
2025-04-21,Amazon Fire OS,0
2025-04-22,Amazon Fire OS,2
2025-04-23,Amazon Fire OS,8
2025-04-24,Amazon Fire OS,2
2025-04-25,Amazon Fire OS,7
2025-04-26,Amazon Fire OS,0
2025-04-27,Amazon Fire OS,4
2025-04-28,Amazon Fire OS,0
2025-04-29,Amazon Fire OS,0
2025-04-30,Amazon Fire OS,5
2025-05-01,Amazon Fire OS,6
2025-05-02,Amazon Fire OS,0
2025-05-03,Amazon Fire OS,0
2025-05-04,Amazon Fire OS,7
2025-05-05,Amazon Fire OS,4
2025-05-06,Amazon Fire OS,2
2025-05-07,Amazon Fire OS,2
2025-05-08,Amazon Fire OS,2
2025-05-09,Amazon Fire OS,0
2025-05-10,Amazon Fire OS,0
2025-05-11,Amazon Fire OS,0
2025-05-12,Amazon Fire OS,0
2025-05-13,Amazon Fire OS,0
2025-05-14,Amazon Fire OS,1
2025-05-15,Amazon Fire OS,0
2025-05-16,Amazon Fire OS,6
2025-05-17,Amazon Fire OS,0
2025-05-18,Amazon Fire OS,0
2025-05-19,Amazon Fire OS,0
2025-05-20,Amazon Fire OS,0
2025-05-21,Amazon Fire OS,0
2025-05-22,Amazon Fire OS,0
2025-05-23,Amazon Fire OS,15
2025-05-24,Amazon Fire OS,4
2025-05-25,Amazon Fire OS,0
2025-05-26,Amazon Fire OS,2
2025-05-27,Amazon Fire OS,6
2025-05-28,Amazon Fire OS,5
2025-05-29,Amazon Fire OS,0
2025-05-30,Amazon Fire OS,4
2025-05-31,Amazon Fire OS,2
2025-06-01,Amazon Fire OS,0
2025-06-02,Amazon Fire OS,3
2025-06-03,Amazon Fire OS,9
2025-06-04,Amazon Fire OS,1
2025-06-05,Amazon Fire OS,0
2025-06-06,Amazon Fire OS,1
2025-06-07,Amazon Fire OS,0
2025-06-08,Amazon Fire OS,0
2025-06-09,Amazon Fire OS,11
2025-06-10,Amazon Fire OS,116
2025-06-11,Amazon Fire OS,32
2025-06-12,Amazon Fire OS,12
2025-06-13,Amazon Fire OS,6
2025-06-14,Amazon Fire OS,5
2025-06-15,Amazon Fire OS,1
2025-06-16,Amazon Fire OS,9
2025-06-17,Amazon Fire OS,4
2025-06-18,Amazon Fire OS,2
2025-06-19,Amazon Fire OS,3
2025-06-20,Amazon Fire OS,13
2025-06-21,Amazon Fire OS,1
2025-06-22,Amazon Fire OS,5
2025-06-23,Amazon Fire OS,2
2025-06-24,Amazon Fire OS,11
2025-06-25,Amazon Fire OS,8
2025-06-26,Amazon Fire OS,0
2025-06-27,Amazon Fire OS,3
2025-06-28,Amazon Fire OS,4
2025-06-29,Amazon Fire OS,1
2025-06-30,Amazon Fire OS,3
2025-07-01,Amazon Fire OS,5
2025-07-02,Amazon Fire OS,0
2025-07-03,Amazon Fire OS,2
2025-07-04,Amazon Fire OS,0
2025-07-05,Amazon Fire OS,0
2025-07-06,Amazon Fire OS,0
2025-07-07,Amazon Fire OS,0
2025-07-08,Amazon Fire OS,2
2025-07-09,Amazon Fire OS,1
2025-07-10,Amazon Fire OS,2
2025-07-11,Amazon Fire OS,2
2025-07-12,Amazon Fire OS,4
2025-07-13,Amazon Fire OS,5
2025-07-14,Amazon Fire OS,5
2025-07-15,Amazon Fire OS,0
2025-07-16,Amazon Fire OS,1
2025-07-17,Amazon Fire OS,5
2025-07-18,Amazon Fire OS,0
2025-07-19,Amazon Fire OS,2
2025-07-20,Amazon Fire OS,0
2025-07-21,Amazon Fire OS,1
2025-07-22,Amazon Fire OS,3
2025-07-23,Amazon Fire OS,3
2025-07-24,Amazon Fire OS,5
2025-07-25,Amazon Fire OS,0
2025-07-26,Amazon Fire OS,0
2025-07-27,Amazon Fire OS,2
2025-07-28,Amazon Fire OS,0
2025-07-29,Amazon Fire OS,3
2025-07-30,Amazon Fire OS,7
2025-07-31,Amazon Fire OS,0
2025-08-01,Amazon Fire OS,0
2025-08-02,Amazon Fire OS,6
2025-08-03,Amazon Fire OS,0
2025-08-04,Amazon Fire OS,6
2025-08-05,Amazon Fire OS,4
2025-08-06,Amazon Fire OS,0
2025-08-07,Amazon Fire OS,9
2025-08-08,Amazon Fire OS,0
2025-08-09,Amazon Fire OS,5
2025-08-10,Amazon Fire OS,0
2025-08-11,Amazon Fire OS,0
2025-08-12,Amazon Fire OS,0
2025-08-13,Amazon Fire OS,23
2025-08-14,Amazon Fire OS,5
2025-08-15,Amazon Fire OS,0
2025-08-16,Amazon Fire OS,4
2025-08-17,Amazon Fire OS,0
2025-08-18,Amazon Fire OS,3
2025-08-19,Amazon Fire OS,1
2025-08-20,Amazon Fire OS,2
2025-08-21,Amazon Fire OS,0
2025-08-22,Amazon Fire OS,2
2025-08-23,Amazon Fire OS,5
2025-08-24,Amazon Fire OS,2
2025-08-25,Amazon Fire OS,3
2025-08-26,Amazon Fire OS,12
2025-08-27,Amazon Fire OS,1
2025-08-28,Amazon Fire OS,3
2025-08-29,Amazon Fire OS,7
2025-08-30,Amazon Fire OS,3
2025-08-31,Amazon Fire OS,5
2025-09-01,Amazon Fire OS,9
2025-09-02,Amazon Fire OS,11
2025-09-03,Amazon Fire OS,13
2025-09-04,Amazon Fire OS,47
2025-09-05,Amazon Fire OS,57
2025-09-06,Amazon Fire OS,21
2025-09-07,Amazon Fire OS,5
2025-09-08,Amazon Fire OS,5
2025-09-09,Amazon Fire OS,37
2025-09-10,Amazon Fire OS,29
2025-09-11,Amazon Fire OS,7
2025-09-12,Amazon Fire OS,11
2025-09-13,Amazon Fire OS,9
2025-09-14,Amazon Fire OS,7
2025-09-15,Amazon Fire OS,10
2025-09-16,Amazon Fire OS,4
2025-09-17,Amazon Fire OS,7
2025-09-18,Amazon Fire OS,12
2025-09-19,Amazon Fire OS,2
2025-09-20,Amazon Fire OS,7
2025-09-21,Amazon Fire OS,14
2025-09-22,Amazon Fire OS,7
2025-09-23,Amazon Fire OS,3
2025-09-24,Amazon Fire OS,4
2025-09-25,Amazon Fire OS,7
2025-09-26,Amazon Fire OS,10
2025-09-27,Amazon Fire OS,1
2025-09-28,Amazon Fire OS,14
2025-09-29,Amazon Fire OS,5
2025-09-30,Amazon Fire OS,3
2025-10-01,Amazon Fire OS,6
2025-10-02,Amazon Fire OS,5
2025-10-03,Amazon Fire OS,6
2025-10-04,Amazon Fire OS,7
2025-10-05,Amazon Fire OS,0
2025-10-06,Amazon Fire OS,1
2025-10-07,Amazon Fire OS,5
2025-10-08,Amazon Fire OS,6
2025-10-09,Amazon Fire OS,14
2025-10-10,Amazon Fire OS,15
2025-10-11,Amazon Fire OS,6
2025-10-12,Amazon Fire OS,12
2025-10-13,Amazon Fire OS,17
2025-10-14,Amazon Fire OS,9
2025-10-15,Amazon Fire OS,0
2025-10-16,Amazon Fire OS,6
2025-10-17,Amazon Fire OS,12
2025-10-18,Amazon Fire OS,6
2025-10-19,Amazon Fire OS,2
2025-10-20,Amazon Fire OS,12
2025-10-21,Amazon Fire OS,5
2025-10-22,Amazon Fire OS,6
2025-10-23,Amazon Fire OS,2
2025-10-24,Amazon Fire OS,14
2025-10-25,Amazon Fire OS,5
2025-10-26,Amazon Fire OS,2
2025-10-27,Amazon Fire OS,5
2025-10-28,Amazon Fire OS,9
2025-10-29,Amazon Fire OS,19
2025-10-30,Amazon Fire OS,9
2025-10-31,Amazon Fire OS,9
2025-11-01,Amazon Fire OS,12
2025-11-02,Amazon Fire OS,3
2025-11-03,Amazon Fire OS,9
2025-11-04,Amazon Fire OS,4
2025-11-05,Amazon Fire OS,7
2025-11-06,Amazon Fire OS,14
2025-11-07,Amazon Fire OS,10
2025-11-08,Amazon Fire OS,8
2025-11-09,Amazon Fire OS,8
2025-11-10,Amazon Fire OS,7
2025-11-11,Amazon Fire OS,9
2025-11-12,Amazon Fire OS,4
2025-11-13,Amazon Fire OS,0
2025-11-14,Amazon Fire OS,10
2025-11-15,Amazon Fire OS,12
2025-11-16,Amazon Fire OS,3
2025-11-17,Amazon Fire OS,6
2025-11-18,Amazon Fire OS,8
2025-11-19,Amazon Fire OS,11
2025-11-20,Amazon Fire OS,7
2025-11-21,Amazon Fire OS,9
2025-11-22,Amazon Fire OS,8
2025-11-23,Amazon Fire OS,3
2025-11-24,Amazon Fire OS,2
2025-11-25,Amazon Fire OS,7
2025-11-26,Amazon Fire OS,4
2025-11-27,Amazon Fire OS,15
2025-11-28,Amazon Fire OS,6
2025-11-29,Amazon Fire OS,1
2025-11-30,Amazon Fire OS,9
2025-12-01,Amazon Fire OS,4
2025-12-02,Amazon Fire OS,9
2025-12-03,Amazon Fire OS,10
2025-12-04,Amazon Fire OS,8
2025-12-05,Amazon Fire OS,11
2025-12-06,Amazon Fire OS,0
2025-12-07,Amazon Fire OS,5
2025-12-08,Amazon Fire OS,3
2025-12-09,Amazon Fire OS,14
2025-12-10,Amazon Fire OS,12
2025-12-11,Amazon Fire OS,2
2025-12-12,Amazon Fire OS,14
2025-12-13,Amazon Fire OS,7
2025-12-14,Amazon Fire OS,12
2025-12-15,Amazon Fire OS,20
2025-12-16,Amazon Fire OS,4
2025-12-17,Amazon Fire OS,7
2025-12-18,Amazon Fire OS,16
2025-12-19,Amazon Fire OS,18
2025-12-20,Amazon Fire OS,15
2025-12-21,Amazon Fire OS,10
2025-12-22,Amazon Fire OS,0
2025-12-23,Amazon Fire OS,1
2025-12-24,Amazon Fire OS,6
2025-12-25,Amazon Fire OS,1
2025-12-26,Amazon Fire OS,13
2025-12-27,Amazon Fire OS,15
2025-12-28,Amazon Fire OS,15
2025-12-29,Amazon Fire OS,14
2025-12-30,Amazon Fire OS,10
2025-12-31,Amazon Fire OS,13
2026-01-01,Amazon Fire OS,5
2026-01-02,Amazon Fire OS,5
2026-01-03,Amazon Fire OS,4
2026-01-04,Amazon Fire OS,9
2026-01-05,Amazon Fire OS,15
2026-01-06,Amazon Fire OS,17
2026-01-07,Amazon Fire OS,1
2026-01-08,Amazon Fire OS,14
2026-01-09,Amazon Fire OS,5
2026-01-10,Amazon Fire OS,11
2026-01-11,Amazon Fire OS,9
2026-01-12,Amazon Fire OS,20
2026-01-13,Amazon Fire OS,2
2026-01-14,Amazon Fire OS,14
2026-01-15,Amazon Fire OS,9
2026-01-16,Amazon Fire OS,1
2026-01-17,Amazon Fire OS,26
2026-01-18,Amazon Fire OS,5
2026-01-19,Amazon Fire OS,3
2026-01-20,Amazon Fire OS,8
2026-01-21,Amazon Fire OS,15
2026-01-22,Amazon Fire OS,2
2026-01-23,Amazon Fire OS,16
2026-01-24,Amazon Fire OS,8
2026-01-25,Amazon Fire OS,1
2026-01-26,Amazon Fire OS,4
2026-01-27,Amazon Fire OS,7
2026-01-28,Amazon Fire OS,9
2026-01-29,Amazon Fire OS,3
2026-01-30,Amazon Fire OS,16
2026-01-31,Amazon Fire OS,18
2026-02-01,Amazon Fire OS,8
2026-02-02,Amazon Fire OS,12
2026-02-03,Amazon Fire OS,4
2026-02-04,Amazon Fire OS,2
2026-02-05,Amazon Fire OS,11
2026-02-06,Amazon Fire OS,8
2026-02-07,Amazon Fire OS,8
2026-02-08,Amazon Fire OS,4
2026-02-09,Amazon Fire OS,9
2026-02-10,Amazon Fire OS,11
2026-02-11,Amazon Fire OS,7
2026-02-12,Amazon Fire OS,8
2026-02-13,Amazon Fire OS,5
2026-02-14,Amazon Fire OS,11
2026-02-15,Amazon Fire OS,2
2026-02-16,Amazon Fire OS,4
2026-02-17,Amazon Fire OS,26
2026-02-18,Amazon Fire OS,18
2026-02-19,Amazon Fire OS,24
2026-02-20,Amazon Fire OS,31
2026-02-21,Amazon Fire OS,1484
2026-02-22,Amazon Fire OS,1007
2026-02-23,Amazon Fire OS,1200
2026-02-24,Amazon Fire OS,657
2026-02-25,Amazon Fire OS,801
2026-02-26,Amazon Fire OS,503
2026-02-27,Amazon Fire OS,263
2026-02-28,Amazon Fire OS,226
2026-03-01,Amazon Fire OS,127
2026-03-02,Amazon Fire OS,54
2026-03-03,Amazon Fire OS,38
2026-03-04,Amazon Fire OS,35
2026-03-05,Amazon Fire OS,32
2026-03-06,Amazon Fire OS,19
2026-03-07,Amazon Fire OS,31
